image_name,x1,x2,y1,y2
1476525858299DSC_4702.png,234,360,92,389
1468667032735JPEG_20160712_110005_1000216076859.png,239,385,74,451
1475501053525GI16R43.png,75,565,79,383
JPEG_20160627_174101_1000654611227.png,191,565,146,325
1474115168051blush-malibu-sunset-swing-dress.png,0,640,69,408
JPEG_20160704_154521_1000140435462.png,190,468,166,310
JPEG_20161117_173003_1000100561402.png,173,522,142,352
JPEG_20161205_153617_1000302299722.png,37,444,69,396
JPEG_20160607_142305_100054233436.png,175,463,53,432
1471433076897DSC_0102.png,255,355,162,268
1472629212024s-l1600.png,51,590,90,437
1472559976001DSC_2099st.png,41,609,49,429
1476794979744DSC_6509.png,66,530,81,305
1473317489829DeeplearnS11110.png,192,423,0,480
1468828294537JPEG_20160709_160419_1000341941899.png,47,404,134,312
147443972853811470295880146-Mast--Harbour-Men-Black-Colourblock-Regular-Sneakers-5511470295879894-2.png,186,333,19,462
1473751775129IMG_0857.png,235,505,26,480
JPEG_20160829_170024_1000325059264.png,0,640,0,480
1471432381545DSC_0047.png,131,580,170,379
1476770937911Untitled2.png,42,598,92,316
1481270404572DSC_0740.png,89,584,21,323
1476778949824DSC_6930.png,127,559,76,438
JPEG_20160625_105629_1000895946576.png,127,559,150,350
JPEG_20160821_190622_1000486027732.png,17,513,3,477
JPEG_20160711_112135_1000968810951.png,58,582,113,357
JPEG_20161123_195501_100052736651.png,202,493,27,455
JPEG_20161123_181534_1000397142935.png,265,401,7,379
1469617141764JPEG_20160625_104152_100053647602.png,125,552,206,348
1477047176249DSC_7628.png,19,609,38,435
1471430674486DSC_0133.png,12,589,59,323
1472218844675Untitled1.png,74,580,101,360
1475499574752ER39902.png,122,541,109,349
JPEG_20161129_152422_1000859718986.png,132,599,58,433
JPEG_20160513_170951_1000743920596.png,220,556,37,480
JPEG_20160712_155550_1000142198337.png,250,440,80,406
JPEG_20160421_125425_1000320548011.png,138,429,0,429
JPEG_20160513_111008_1000617274931.png,143,508,191,392
1472275244423DSC_0914.png,15,621,24,459
JPEG_20161028_100814_1000961277617.png,39,640,6,480
JPEG_20160624_121031_1000325867422.png,231,562,113,359
JPEG_20161126_150223_1000533949599.png,80,463,30,392
1468882556780DSC_0296.png,54,535,83,379
JPEG_20161126_162431_1000414067353.png,60,544,109,378
JPEG_20161028_131634_1000729086631.png,107,552,12,356
1472818850405DSC_2737.png,29,628,26,441
1467887109887DSC_0743.png,42,607,176,331
JPEG_20160706_120044_1000572306383.png,101,444,160,294
1479471572735soi15-11-201610057.png,58,546,177,328
1479452016313Sin16-11-201611014.png,29,605,155,372
1480965010061IMG_3051.png,197,466,85,462
1472626687713DSC_2250.png,51,604,74,371
JPEG_20161124_191319_1000690466652.png,221,444,79,357
1476771087952DSC_8874.png,169,486,198,333
1480949517252_R2A2090.png,205,432,66,441
JPEG_20160701_154142_1000253859554.png,237,497,150,375
JPEG_20160513_151404_1000663637451.png,108,505,12,476
147772050313820161028_162957.png,95,518,55,452
1472456637489DSC_1246.png,55,616,71,390
JPEG_20161025_140157_1000736480414.png,155,568,150,423
1479794771920DSC_1161.png,84,556,81,371
1473752777318IMG_1355.png,213,452,18,436
JPEG_20161210_125854_1000334192165.png,0,640,0,480
1472130244821DSC_0019.png,25,598,35,445
14716280754104.png,281,362,45,434
1474289874576PS-4401824.png,26,621,0,419
1473415750992black-jada-midi-dress3.png,5,634,108,335
1473665148780DeeplearnS147.png,18,635,71,329
147443808639111471861159403-Roadster-Men-Off-white-Regular-Fit-Solid-Casual-Shirt-3101471861159248-4.png,2,640,107,373
14714474755771.png,72,608,35,444
JPEG_20160608_114320_100096548705.png,73,523,82,412
147437592235011470289139697-Roadster-Pack-of-2-T-shirts-2021470289139381-1.png,0,640,0,480
JPEG_20160810_165357_1000519667829.png,139,546,0,452
1473315358257DeeplearnS11645.png,74,571,183,323
JPEG_20160827_111144_1000670348978.png,118,602,52,456
JPEG_20161118_172552_1000113787041.png,193,519,170,320
147742530514020161025_145620.png,46,478,153,358
1475007231757DSC021761.png,112,582,43,401
JPEG_20160701_113539_1000112182871.png,41,552,135,362
JPEG_20160712_125836_1000205010521.png,157,547,107,369
147772373074420161028_164132.png,9,618,37,324
147919000109020dresses11-11-164666.png,0,572,64,480
1480511838982IMG_0371.png,52,503,108,347
1480569918479WhatsAppImage2016-12-01at10.png,68,472,15,447
1472553605548DSC_2022.png,40,599,2,423
1473840278272DSC_5989.png,134,539,45,460
1476789981633DSC_6698.png,258,474,187,326
1472042890243mw_birkenstock_gizeh_birko_flor_02.png,69,585,133,363
JPEG_20160530_175756_1000145606231.png,230,329,170,275
JPEG_20160429_102311_1000692818810.png,180,469,45,444
1473420099631DSC_4646.png,45,605,26,434
1479468422642soi15-11-20169938.png,67,552,155,309
1473750548122IMG_1068.png,128,538,198,323
1473435536254DSC_4735.png,78,478,188,353
1476770669675DSC_8442.png,34,621,2,367
1467798828485DSC_0006.png,281,503,138,306
147323502662214109_XXX_v5.png,0,640,0,480
JPEG_20161209_155312_1000993261070.png,259,352,67,384
1467887024762DSC_0023.png,126,427,75,339
1476860821341DSC_6190.png,14,631,43,450
1470129883759CAP13.png,121,520,0,476
1473747672462IMG_0531.png,54,548,49,421
JPEG_20161209_160642_1000815073863.png,67,567,255,440
14724126375243.png,130,514,60,411
JPEG_20161209_151247_1000422973529.png,62,591,120,365
JPEG_20160630_115931_1000871887557.png,115,446,158,357
JPEG_20161118_151130_1000167141544.png,46,506,92,407
1472044545737DSC_0447.png,188,518,90,419
1481116493025DSC_0122pdt.png,17,625,36,451
JPEG_20161126_115607_1000880472502.png,110,597,89,411
1475305760458GI16R33.png,49,601,46,445
JPEG_20161121_194145_1000560922580.png,42,544,144,334
JPEG_20161130_172710_1000119825913.png,63,521,156,321
147444582436911469619082592-Roadster-Men-Casual-Shoes-4221469619082450-5.png,40,640,36,426
1470979768543DSC_0280.png,32,621,104,355
147772441645520161028_164845.png,84,567,85,355
147742524562620161025_151450.png,21,529,43,364
1470917583622DSC_0206.png,0,640,169,480
JPEG_20161125_182738_1000952177013.png,203,494,52,396
14726306077081098952-mast-harbour-s-1000x1400-imaegym5sbkhvgzr.png,0,640,94,410
1479149160694SinDenim12-11-20166152.png,0,640,84,409
1472821975855DSC_3440.png,85,498,146,307
14797304308611.png,52,596,100,373
1474715900182DSC07851.png,69,604,67,418
JPEG_20161010_161410_1000714468092.png,18,625,76,420
JPEG_20160530_165658_1000132909188.png,232,516,108,433
1473413371888DSC_4405.png,203,616,134,368
JPEG_20161126_181918_1000681677975.png,42,496,122,369
1480575038558E-mazingshawls29-11-201618644.png,239,584,58,431
1476774004632Untitled1.png,44,597,71,415
147772079672720161028_153715.png,150,550,43,434
1480316092195_R2A3152.png,283,479,114,383
JPEG_20160702_102801_1000476188800.png,65,401,152,313
1480674155433DSC_2977.png,107,553,42,456
147444585125811467718714214-Roadster-Men-Olive-Green-Slip-Ons-2871467718713671-1.png,40,612,5,462
JPEG_20160624_151621_1000138317018.png,94,356,149,311
1472629188448s-l160028.png,7,566,5,432
1471676725959DSC_0015.png,45,606,8,459
1474126558239NEL793074.png,60,581,14,480
1477053613398DSC_8354.png,161,544,126,331
1475060009729DSC02425.png,58,620,122,343
JPEG_20160625_134742_1000190129410.png,145,545,174,316
JPEG_20160607_170708_1000661738072.png,138,606,70,415
1477117108847DSC_7942.png,5,640,33,472
1467571061975DSC_0172.png,199,588,113,480
JPEG_20160820_102127_1000844834251.png,168,522,106,430
JPEG_20160629_121039_1000894326638.png,160,425,192,303
JPEG_20161119_143911_1000237256383.png,0,491,46,480
JPEG_20161124_145339_1000903356250.png,112,492,42,417
1472133620141DSC_0189.png,29,616,46,432
1475306332969DSC_9741.png,47,522,60,412
JPEG_20161125_170415_1000158763996.png,159,425,42,391
147444101309311472627336154-Roadster-Men-Tshirts-2971472627335900-5.png,0,640,0,480
JPEG_20161125_190942_1000824666691.png,153,431,189,299
1467815275518DSC_0191.png,211,422,139,384
JPEG_20161118_170501_1000534684754.png,201,442,62,424
JPEG_20161202_171943_1000585365498.png,61,469,72,389
147436711199811468476837699-Roadster-White-Chambray-Colourblocked-Top-6771468476837558-4.png,5,608,0,480
1471457433196DSC_0083.png,167,577,146,352
JPEG_20161126_130304_1000523072413.png,66,478,34,338
147438133345611469600356083-Roadster-Pack-of-2-Casual-Shirts-3001469600355878-3.png,0,637,75,406
1470465378094DSC_0979.png,149,545,87,359
1477117350336DSC_7869.png,21,640,85,463
1474278045850MS-8502481.png,0,590,103,396
1473409269533black-brooklyn-fleece-sweater-dress4.png,1,638,52,296
JPEG_20161119_175429_1000786651380.png,75,487,62,424
JPEG_20160927_141126_1000380243042.png,44,561,103,382
1474722996661DSC08019.png,69,606,88,377
JPEG_20161202_141319_1000615357506.png,128,487,12,457
1474023715979ANG989972.png,37,601,23,454
147771839138420161028_151026.png,11,552,96,355
JPEG_20160403_174358_1670941478.png,134,555,112,341
JPEG_20160628_123700_1000458546030.png,278,465,117,359
1474271359689DSC_0350.png,154,407,145,344
147436749514911469687193360-Roadster-Grey-Printed-T-shirt-531469687188290-3.png,0,640,68,435
JPEG_20160607_133311_1000706240344.png,34,615,97,467
1472549667244DSC_1964.png,118,604,174,301
1480575798174E-mazingshawls29-11-201618763.png,55,640,1,480
1473431461978DSC_4645.png,0,640,0,284
JPEG_20160517_191119_1000381389607.png,113,539,57,446
JPEG_20161128_170211_1000742020644.png,32,556,187,326
1479144293899SinDenim12-11-20166432.png,49,623,174,398
147437501961211469706281979-Roadster-Red--Navy-Quilted-Bomber-Jacket-3701469706276610-3.png,0,640,44,439
JPEG_20160627_105052_1000176593531.png,216,599,141,346
JPEG_20161126_124900_100040990552.png,160,462,99,414
1469619532929JPEG_20160625_105610_100031037553.png,113,530,169,363
14797285156731.png,106,579,76,429
JPEG_20161007_154520_1000477570376.png,55,632,154,342
1480753897599DSC_2078.png,23,603,97,436
JPEG_20160704_115729_1000287298188.png,111,469,68,392
JPEG_20161123_165033_1000235872428.png,250,322,40,425
147437378507711473139153547-Roadster-Blue-Top-8161473139153276-1.png,2,640,61,421
JPEG_20160530_144859_1000442207871.png,95,602,0,480
1473147054030DSC_4055.png,243,430,138,339
1475152214430DSC00585.png,171,557,35,452
JPEG_20160627_111838_1000613568628.png,109,543,128,365
1475577624685DSC_1732_1.png,41,633,79,470
JPEG_20160623_113837_100091851012.png,163,509,109,417
147444125419511472031403169-Roadster-Men-Olive-Printed-V-Neck-T-Shirt-2351472031403278-2.png,0,640,72,361
JPEG_20160607_153530_1000669241198.png,134,500,67,429
1474716319102DSC07752.png,176,479,92,465
147772063379320161028_154333.png,24,581,176,374
147771751685420161028_142932.png,97,488,86,392
1480517037482E-mazingshawls29-11-201618394.png,9,578,179,369
1467568675132DSC_0066.png,125,474,97,480
147323529649956363_XXX_v4.png,189,396,0,475
JPEG_20160805_185332_1000689369697.png,5,637,18,349
JPEG_20160709_025336_100033206546.png,204,448,58,409
1468655629768JPEG_20160712_102952_1000557472871.png,163,512,122,349
JPEG_20161129_175649_1000593537849.png,0,630,114,480
1479158661138SinDenim12-11-20166339.png,59,618,154,340
1481108152311DSC_4518.png,0,640,27,448
1468479986278JPEG_20160630_171240_1000247435386.png,122,478,151,358
1474633347324DSC06167.png,211,407,47,416
JPEG_20161129_171732_1000472188147.png,44,612,123,364
JPEG_20160625_123017_1000465983478.png,99,575,120,374
147972520715201.png,17,624,21,459
147438165192411470128154049-Roadster-Black--Blue-Reversible-Jacket-9081470128165198-2.png,0,635,37,447
JPEG_20161120_152859_1000467538418.png,225,407,31,415
JPEG_20160702_125053_1000491879520.png,208,430,99,326
147444014913711472726570431-Roadster-Navy-Blue-Reversible-Jacket-5731472726570240-3.png,0,640,29,432
1467810645750DSC_0115.png,210,447,165,351
1473405675430black-annabelle-bodycon-dress4.png,0,639,142,323
1474094017034black-heart-strings-maxi-dress2.png,0,640,102,345
1475062282974DSC00305.png,250,402,26,447
1475158045358DSC06932.png,68,622,30,412
1475501216226GI16T201.png,75,623,129,394
1468883482293DSC_0242.png,62,560,66,416
1473665277774DeeplearnS11336.png,48,589,65,360
1480337089447_R2A3970.png,289,517,115,432
1469257759077DSC_0333.png,17,605,64,430
1472292301785DSC_1096.png,82,573,80,465
147437227699511471864862426-Roadster-Men-Trousers-2721471864862206-5.png,4,640,4,480
JPEG_20160709_151118_1000893488833.png,63,476,112,317
JPEG_20160624_151924_1000959129399.png,286,513,128,376
JPEG_20161202_173105_1000824674247.png,59,640,71,444
1473316471517DeeplearnS11655.png,0,640,0,480
JPEG_20160526_151211_1000307074273.png,37,488,178,294
JPEG_20161130_140840_1000178391666.png,34,629,5,480
1480333883242_R2A3600.png,174,534,79,411
1470653738905DSC_0946.png,210,415,80,377
JPEG_20161123_171816_1000880064246.png,274,355,39,403
JPEG_20160624_153159_100083776833.png,266,481,140,396
JPEG_20160625_122759_1000544714808.png,132,551,130,350
JPEG_20160623_130554_1000808285920.png,103,536,160,290
1479037962223Soie9thNov20162789.png,51,575,162,322
1468479764414JPEG_20160630_165159_1000415146789.png,196,445,42,400
JPEG_20160712_150121_1000372569666.png,202,562,81,350
JPEG_20160527_145551_1000611403759.png,26,505,66,381
1468409357561DSC_0288.png,64,568,31,415
JPEG_20161124_180440_1000567658004.png,148,481,66,401
1473838374815DSC_5918.png,39,587,75,440
JPEG_20161119_150233_100067630693.png,214,545,131,366
147754029471520161026_135514.png,42,455,123,311
1473749925429IMG_1143.png,267,436,52,427
147185185541820160818_123617asd.png,0,504,13,463
147437245389511471343857593-Roadster-Green-Printed-T-shirt-4061471343857409-3.png,0,640,68,417
1476529084841DSC_4529.png,132,534,0,463
147742491896420161025_144530.png,48,573,67,477
JPEG_20160625_165916_1000339673637.png,58,579,111,284
1480951986327_R2A2142.png,223,444,122,402
JPEG_20161203_154945_1000837250941.png,92,561,84,342
JPEG_20160530_193818_1000748512311.png,185,358,153,333
1473751668101IMG_0869.png,62,589,53,359
JPEG_20161129_165008_1000223458298.png,86,568,83,409
147438017296711469521911943-Roadster-Green--Brown-Striped-Henley-T-shirt-4851469521911709-1.png,0,640,48,450
1479155062077SinDenim12-11-20166595.png,0,640,52,398
JPEG_20160627_134918_100082379310.png,164,582,154,335
1468821167697JPEG_20160709_130514_1000130931799.png,116,514,28,428
1480501463456IMG_20161129_192930.png,81,626,106,337
1478783723778IMG_0017.png,28,599,132,311
JPEG_20160706_143731_1000782843525.png,107,532,178,312
JPEG_20161207_152752_1000631748383.png,29,576,170,268
147436805428311469615982535-Roadster-Black-Printed-Sleeveless-T-shirt-6711469615982296-4.png,0,640,125,359
JPEG_20161123_175848_1000168766514.png,153,552,179,254
JPEG_20160820_112653_1000312609091.png,252,390,44,466
1467893552435DSC_0431.png,105,537,222,401
1481031939260DSC_4883.png,0,628,83,456
1474290514221TOP8928511.png,55,615,31,441
JPEG_20160526_141323_100024713115.png,35,452,49,450
147438143941911470117023183-Roadster-Pack-of-2-Casual-Shirts-5581470117022979-3.png,0,639,72,403
JPEG_20161129_162340_1000147947954.png,125,578,233,299
1473231728818DeeplearnS11416.png,70,569,170,335
1472043028963zoom2.png,33,601,118,386
JPEG_20161121_173617_100080674947.png,36,608,97,373
JPEG_20161125_175513_1000456603037.png,203,421,60,385
147444923756111472723003931-Mast--Harbour-Men-White-Textured-Regular-Slip-On-Sneakers-5951472723003835-5.png,29,640,47,404
JPEG_20161007_161940_1000334763572.png,13,638,128,336
JPEG_20161126_155202_1000358290757.png,179,467,109,455
147772166881120161028_153402.png,12,604,126,367
JPEG_20161126_173933_1000221721418.png,31,492,167,334
JPEG_20160625_122906_1000373445941.png,152,577,106,362
JPEG_20161128_165647_1000957809202.png,87,509,116,372
JPEG_20160701_164355_1000767111582.png,184,532,46,373
1478951199919eMazingShawls3771.png,22,595,46,357
JPEG_20160513_155825_1000868007642.png,43,525,67,393
1474723545990DSC07776.png,262,409,27,460
147742426921920161025_144154.png,80,501,81,414
1468410795507DSC_0867.png,54,576,51,442
JPEG_20160624_122542_1000284498215.png,108,516,179,317
147333399522633184_XXX_v5.png,28,612,89,391
1480516073224E-mazingshawls29-11-201618240.png,65,640,-1,479
147323547621860124_XXX_v2.png,30,605,23,459
1472553536420DSC_2020.png,189,593,122,331
1473664747615DeeplearnS11634.png,62,579,104,335
1458187966619DSC_0089.png,145,404,108,432
147436766862911469605732047-Roadster-Blue-Washed-Skinny-Fit-Jeans-6811469605731797-2.png,0,640,127,338
1478946296590eMazingShawls3244.png,36,621,168,339
JPEG_20161125_170026_1000837752983.png,12,633,143,328
JPEG_20161007_145214_1000420548550.png,85,600,104,424
JPEG_20161123_195158_1000137012452.png,267,365,52,426
JPEG_20161123_124235_1000416287022.png,130,537,109,351
JPEG_20160810_130038_1000733710452.png,253,422,103,390
1481096875194DSC_4676.png,0,569,9,480
147437493487611473666543163-Roadster-Men-Grey-Printed-Round-Neck-T-Shirt-2771473666542885-2.png,0,637,114,388
147772001006820161028_155110.png,76,555,66,335
JPEG_20160709_164500_100038324857.png,217,416,94,449
1473430095359DSC_4550.png,86,500,79,372
1480067606631IMG_0160.png,75,516,199,376
1473316520237DeeplearnS11692.png,59,577,154,353
1477117397088DSC_7836.png,121,594,32,451
JPEG_20161118_175607_1000651736947.png,63,542,151,305
1468410989176DSC_0835.png,28,587,49,450
JPEG_20161123_172342_1000813586262.png,201,528,163,274
1467978714646DSC_0212.png,0,640,79,388
1480334699175_R2A3675.png,242,395,110,424
1473433132426DSC_4686.png,26,640,167,273
1475072908943DSC00033.png,94,517,37,420
JPEG_20161202_155736_1000477199313.png,34,609,94,360
1475156575102DSC06044.png,11,605,58,356
JPEG_20160810_153416_1000422191717.png,209,461,94,414
1458173279169DSC_0496.png,149,506,182,314
JPEG_20160623_144515_1000118029960.png,164,626,162,306
1479455437542Sin16-11-201611175.png,42,618,119,297
JPEG_20161119_150151_1000798018963.png,49,477,0,480
1470924243709DSC_0251.png,21,626,8,456
1470993097975IMG_0045.png,69,566,119,332
1480970847240TotetecaModelShoot12288.png,23,620,120,321
147436770840111469602111537-Roadster-Blue-Skinny-Fit-Jeans-8011469602111342-3.png,0,640,105,377
JPEG_20161203_183502_1000224873285.png,72,537,88,432
147771738670920161028_170650.png,87,640,80,480
1470747523147DSC_0260.png,3,598,0,480
147437187988811473142375501-Roadster-Men-Olive-Printed-Henley-Neck-T-Shirt-3551473142375135-3.png,0,640,45,416
JPEG_20160625_120939_1000463849863.png,101,553,187,353
1472287647580DSC_0997.png,29,598,203,269
1478969199395Soie9thNov20160010.png,56,568,162,337
1468824680819JPEG_20160709_131606_1000340880224.png,74,496,7,399
1479211923605DSC_1538.png,173,431,128,341
147437407251911470633000450-RDSTR-Navy-MotoGP-Washed-Printed-T-shirt-7161470633000038-1.png,0,640,60,418
147742563209020161025_164128.png,0,640,1,462
JPEG_20160701_171550_1000198252076.png,159,474,119,341
1466828838707IMG_0012.png,18,529,30,359
1473418078607black-kasey-v-neck-shift-dress3.png,0,640,149,337
14716280562355.png,122,523,67,416
1472905118887DSC_3730.png,38,592,119,375
147394499746011462795811822-Adidas-Men-Shorts-5191462795811591-4.png,0,640,100,326
1479154252984SinDenim12-11-20167099.png,27,579,130,335
JPEG_20161124_183909_1000344049281.png,232,592,34,450
1467886020548DSC_0074.png,73,541,166,304
1470394095906DSC_0842.png,51,624,76,382
JPEG_20161129_124257_100032915802.png,48,571,75,394
1475064417461DSC00264.png,247,386,45,454
JPEG_20160318_160342_-390804418.png,92,569,36,460
1475248390812DSC_0087.png,170,509,100,400
JPEG_20160607_165038_1000509352561.png,83,507,97,410
147436989508811471848715187-Roadster-Men-Trousers-6201471848715030-4.png,3,638,129,326
JPEG_20160706_142546_1000874870096.png,221,442,149,441
JPEG_20160706_133501_1000230724500.png,152,423,166,303
1467573205588DSC_0241.png,163,425,103,364
147651102654403.png,89,583,249,441
1473231719743DeeplearnS11412.png,92,542,189,333
JPEG_20160527_164515_1000810249293.png,75,537,99,396
JPEG_20161207_164050_100020750567.png,160,510,25,432
JPEG_20161118_174823_1000235779929.png,0,640,0,437
1476774610276DSC_8668.png,122,640,0,420
JPEG_20160513_155727_1000876094994.png,90,562,101,339
147772444886020161028_164909.png,43,602,56,435
1476882977767Untitled1.png,29,581,90,369
1475318846344wine-only-one-velvet-midi-bodycon-dress4.png,0,640,72,346
1474095911473black-ladies-first-shift-dress4.png,0,640,139,372
1475559163867navy-boho-beauty-maxi-dress.png,6,640,96,408
1474281443630ivory-ladies-first-shift-dress2.png,0,635,101,389
147324106014259976_XXX_v2.png,29,611,95,385
JPEG_20161128_150844_100094990804.png,120,504,105,365
1468408971760DSC_0370.png,56,572,57,450
JPEG_20161116_175248_1000816305542.png,92,544,80,402
1481267547050DSC_0633.png,78,573,0,480
JPEG_20160627_162718_1000989795639.png,252,387,78,464
1476878897053Untitled1.png,77,572,181,376
1472457570159DSC_1270.png,114,558,78,387
1476512146169Untitled2.png,78,568,80,397
1480334132471_R2A3624.png,240,420,103,463
147438047691011470640138817-Roadster-Mint-Green-Printed-Sleeveless-T-shirt-6391470640138631-3.png,2,640,72,412
JPEG_20161123_131331_1000615275006.png,188,418,14,433
1473330423889SAB0024051001S041_det_3.png,9,636,166,356
1479451950230_R2A2830.png,0,609,50,454
JPEG_20161127_172014_100096481622.png,212,416,24,396
1467573044543DSC_0219.png,162,442,146,338
1472455787787DSC_1231.png,95,597,140,414
JPEG_20161028_134728_1000792643336.png,49,618,50,422
JPEG_20160530_151421_1000401051742.png,0,508,122,480
1468658431475DSC_0076.png,32,568,65,290
JPEG_20160724_113931_1000188426496.png,10,634,71,395
1473486623873DeeplearnS11880.png,33,590,135,342
JPEG_20160713_152519_1000113452729.png,98,640,74,354
JPEG_20161125_163146_1000979605291.png,5,640,65,417
1480513510354E-mazingshawls29-11-201617903.png,29,608,174,390
147754428839920161026_133402.png,98,489,149,340
JPEG_20161129_165659_1000122187207.png,104,604,168,384
1476863005122DSC_5752.png,27,622,0,467
JPEG_20161120_131030_1000276628624.png,66,497,158,322
JPEG_20160625_165559_1000472203548.png,93,518,146,346
1474723066669DSC07954.png,242,404,19,462
147185297704320160818_162124.png,9,640,0,480
1458187338545DSC_0076.png,171,416,31,426
147742476002220161025_162707.png,62,565,116,338
1467893260807DSC_0049.png,11,616,65,331
1470733843677DSC_0128.png,89,561,44,424
1480966283032IMG_3116.png,189,452,41,332
1475008540239DSC019701.png,52,596,166,410
1479152593755SinDenim12-11-20165871.png,54,621,166,340
1474264587729cobalt-got-my-attention-midi-dress2.png,0,640,158,322
JPEG_20161129_153814_1000602242321.png,140,503,86,443
1480579935811E-mazingshawls29-11-201618582.png,106,518,10,480
1472045687243DSC_0461.png,177,490,68,426
1474019627173TOP8930102.png,48,640,49,382
1477043552082DSC_8190.png,23,640,9,480
JPEG_20161201_142122_1000142586851.png,133,544,165,357
JPEG_20160622_163402_1000713399532.png,171,394,74,392
JPEG_20161130_141800_1000891913203.png,147,465,85,448
1472030526904DSC_0377.png,147,569,74,383
JPEG_20160627_104701_1000882505268.png,129,608,121,383
1467892323207DSC_0010.png,34,576,119,391
1476792375453DSC_6521.png,210,546,141,329
147437263762611473660096988-Roadster-Men-Olive-Printed-Round-Neck-T-Shirt-2981473660096704-5.png,5,640,0,480
147445114792611471671594365-Roadster-Men-Black-Regular-Fit-Checked-Casual-Shirt-5831471671594199-3.png,0,640,40,435
1480511893229IMG_0126.png,50,480,96,361
JPEG_20161125_193639_100072806664.png,151,401,161,315
1469600926491DSC_0259.png,119,403,206,290
1474714194057DSC07382.png,64,612,111,375
1481270488431DSC_0746.png,95,617,54,368
1467891769956DSC_0016.png,49,571,84,329
1467571064253DSC_0125.png,215,452,150,310
JPEG_20160623_134233_1000277296949.png,129,552,79,352
JPEG_20161208_165952_1000536473175.png,263,364,33,423
1480509596101IMG_0188.png,66,457,78,364
1467976010439DSC_0130.png,33,591,121,337
1473665300668DeeplearnS11469.png,73,555,81,345
1472548850980DSC_1950.png,171,580,113,310
1476792861732DSC_6504.png,23,640,29,443
JPEG_20160611_163313_1000386509495.png,112,440,80,434
1467893175433DSC_0008.png,72,508,139,314
1458182947377DSC_0220.png,137,405,56,434
JPEG_20161208_141823_1000991644292.png,138,513,124,351
147753594686620161026_113728.png,80,544,113,457
1458186685260DSC_0063.png,181,382,145,368
147772398413920161028_170015.png,26,594,185,396
JPEG_20161123_180724_1000238401350.png,239,406,1,394
JPEG_20160513_140859_1000519596359.png,74,577,130,359
1475007522365DSC021921.png,167,528,12,250
1473415774824black-ezdi-maxi-dress2.png,8,632,116,317
JPEG_20161116_151718_100099793431.png,190,515,130,395
1473315250862DeeplearnS11577.png,64,571,144,357
1473409201282black-dangerous-curves-maxi-dress3.png,11,634,142,325
1479477438400soi15-11-20169904.png,37,552,207,385
JPEG_20161118_132639_1000193889706.png,170,472,120,338
1467802669819DSC_0105.png,215,445,143,283
1473931791841DSC_6417.png,212,403,150,315
1474633364421DSC06170.png,44,555,115,391
JPEG_20161208_170156_1000809768281.png,267,368,41,418
1479725806727DSC_1479.png,173,394,143,379
1480969454422IMG_3328.png,195,478,289,440
1471671660918DSC_0342.png,229,450,212,399
1467892275954DSC_0956.png,159,640,67,350
1469623831138JPEG_20160628_133721_1000446260212.png,54,448,128,334
JPEG_20161117_115717_1000971184339.png,0,640,0,453
147771900156520161028_155336.png,71,590,160,358
147742523998020161025_150525.png,36,555,103,402
1471951619033DSC_0245.png,162,468,84,387
JPEG_20160712_112730_100039185767.png,221,456,88,378
14714528706192.png,37,594,16,459
JPEG_20161118_150917_1000495024903.png,179,438,88,381
JPEG_20161210_165725_1000107894213.png,253,404,170,322
147444146973111470649590561-Roadster-Green--Navy-Checked-Reversible-Casual-Shirt-1211470649586159-5.png,6,640,2,480
JPEG_20161120_122959_1000754015761.png,180,458,96,362
147437308432511470647582586-Roadster-White-Navy-Printed-Sleeveless-T-shirt-9611470647582339-5.png,0,640,0,480
JPEG_20161123_125026_1000805175389.png,87,592,58,358
147394470015711465384599976-Roadster-Charcoal-Grey--Black-Colourblocked-Polo-T-shirt-4471465384599807-4.png,3,640,9,459
147742498648520161025_160438.png,113,511,106,305
1475230831735DSC_0122.png,307,369,231,305
1480177114241Kraus22-11-1613982.png,51,608,118,299
1475559152931multi-saffron-floral-dress3.png,0,637,100,398
1480508049707IMG_0380.png,110,582,79,271
147742567629420161025_150341.png,78,516,123,345
1476879840549Untitled1.png,115,532,18,468
1474711884551DSC07438.png,239,434,105,418
JPEG_20161120_161353_1000805921056.png,131,579,111,376
147437449325011473146020036-Roadster-Men-Beige-Printed-Round-Neck-T-Shirt-691473146019822-2.png,0,636,84,344
1468841030714DSC_0151.png,109,580,119,356
14714562412954.png,39,581,53,389
1475065120245DSC09990.png,283,430,35,428
14716280785395.png,202,441,99,385
147443861672911472703466793-RDSTR-Blue-Washed-Denim-Casual-Shirt-5131472703466859-1.png,0,640,87,400
JPEG_20161116_174504_1000618249400.png,156,461,19,437
JPEG_20161125_184641_1000315616177.png,197,483,191,284
1472036540545dgtustr-oh-fish-l-1000x1000-imaekqehnch3rrzb1.png,0,616,140,382
1472036827524CmJG0KXVEAAdMEd.png,15,600,24,413
JPEG_20161007_135750_1000740440310.png,129,588,151,405
1467893513478DSC_0430.png,100,535,220,403
JPEG_20161125_184300_1000796032584.png,36,555,148,306
147323571360463064_XXX_v1.png,208,440,0,470
147771755617120161028_153630.png,17,601,63,430
JPEG_20161209_163203_1000452374915.png,134,637,167,355
1473660927040DeeplearnS11294.png,55,640,0,408
JPEG_20160625_113524_1000560718672.png,150,575,174,313
1475064941723DSC00072.png,225,396,40,465
1474638100592DSC06446.png,75,579,41,427
JPEG_20161209_141426_10005502864.png,126,548,39,458
